537,
-141.4224,-72.1296
-145.0224,-72.1296
-148.6224,-72.1296
-152.2224,-72.1296
-155.8296,-72.1296
-159.4296,-72.1296
-163.0296,-72.1296
-166.6296,-72.1296
-170.2368,-72.1296
-173.8368,-72.1296
-177.4368,-72.1296
-181.0368,-72.1296
-184.6368,-72.1296
-188.244,-72.1296
-191.844,-72.1296
-195.444,-72.1296
-199.044,-72.1296
-202.6512,-72.1296
-206.2512,-72.1296
-209.8512,-72.1296
-213.4512,-72.1296
-217.0512,-71.9928
-220.6584,-71.9064
-224.2584,-71.3736
-227.8584,-70.6824
-231.4584,-69.5736
-235.0656,-68.1552
-238.6656,-66.2688
-242.2656,-63.864
-245.8656,-60.9336
-249.2712,-57.4344
-252.2736,-53.7696
-254.8728,-49.9752
-257.0688,-46.1448
-258.876,-42.6456
-260.4744,-39.0456
-262.2744,-34.8336
-263.6784,-31.1544
-264.8736,-27.0576
-266.0328,-22.8816
-266.9184,-18.4824
-268.0344,-13.7232
-268.8768,-9
-269.5752,-4.3704
-270.18,-0.8208
-270.4752,3.024
-271.1808,6.9768
-271.5768,10.9728
-271.98,14.8176
-271.8792,18.9504
-271.8792,22.5504
-271.8792,26.1432
-271.6416,30.888
-271.2816,35.1072
-270.5184,39.4416
-269.64,43.884
-268.4808,47.8008
-267.2784,52.2432
-265.6728,56.196
-263.8728,59.9904
-261.8712,63.7128
-259.6752,67.2552
-257.0688,70.812
-254.0736,74.3832
-250.668,77.868
-247.068,81.18
-243.468,83.9808
-239.868,86.5296
-236.2608,88.7976
-232.6608,90.7704
-229.0608,92.664
-225.4608,94.3272
-221.8536,95.8176
-218.2536,97.2144
-214.6536,98.4384
-211.0536,99.5688
-207.4464,100.6128
-203.8464,101.4984
-200.2464,102.3696
-196.6464,103.1184
-193.0464,103.8096
-189.4392,104.4576
-185.8392,105.012
-182.2392,105.4728
-178.6392,105.9192
-175.032,106.344
-171.432,106.6536
-167.832,106.8984
-164.232,107.1648
-160.632,107.388
-157.0248,107.5608
-153.4248,107.5608
-149.8248,107.5608
-146.2248,107.676
-142.6176,107.7624
-139.0176,107.7624
-135.4176,107.7624
-131.8176,107.7624
-128.2176,107.7624
-124.6104,107.7624
-121.0104,107.7624
-117.4104,107.7624
-113.8104,107.7624
-110.2032,107.7624
-106.6032,107.7624
-103.0032,107.7624
-99.4032,107.7624
-95.8032,107.7624
-92.196,107.7624
-88.596,107.7624
-84.996,107.7624
-81.396,107.7624
-77.7888,107.7624
-74.1888,107.7624
-70.5888,107.7624
-66.9888,107.7624
-63.3888,107.7624
-59.7816,107.7624
-56.1816,107.7624
-52.5816,107.7624
-48.9816,107.7624
-45.3744,107.7624
-41.7744,107.7624
-38.1744,107.7624
-34.5744,107.7624
-30.9744,107.7624
-27.3672,107.7624
-23.7672,107.7624
-20.1672,107.7624
-16.5672,107.7624
-12.96,107.7624
-9.36,107.7624
-5.76,107.7624
-2.16,107.7624
1.4472,107.7624
5.0472,107.7624
8.6472,107.7624
12.2472,107.7624
15.8472,107.7624
19.4544,107.7624
23.0544,107.7624
26.6544,107.7624
30.2544,107.7624
33.8616,107.7624
37.4616,107.7624
41.0616,107.7624
44.6616,107.7624
48.2616,107.7624
51.8688,107.7624
55.4688,107.7624
59.0688,107.7624
62.6688,107.7624
66.276,107.7624
69.876,107.7624
73.476,107.7624
77.076,107.7624
80.676,107.7624
84.2832,107.7624
87.8832,107.7624
91.4832,107.6328
95.0832,107.5608
98.6904,107.5392
102.2904,107.1864
105.8904,106.8984
109.4904,106.452
113.0904,105.876
116.6976,105.3
120.2976,104.544
123.8976,103.7016
127.4976,102.7656
131.1048,101.7216
134.7048,100.5696
138.3048,99.3024
141.9048,97.8768
145.5048,96.372
149.112,94.7232
152.712,92.9736
156.312,91.0656
159.912,89.064
163.5192,86.868
167.1192,84.5352
170.7192,82.1376
174.3192,79.488
177.9264,76.7592
181.5264,73.8504
185.1264,70.7184
188.7264,67.4568
192.3264,64.0152
195.9336,60.3936
199.332,56.7936
202.536,53.244
205.7328,49.572
208.9368,45.648
211.9392,41.8608
214.74,38.2032
217.3392,34.6104
219.744,31.2408
222.1416,27.7128
224.5464,24.1128
226.944,20.412
229.3488,16.5816
231.7464,12.5856
233.9496,8.82
235.9512,5.3424
237.9528,1.7064
239.9472,-2.0088
241.9488,-5.8896
243.9504,-9.5688
245.7504,-13.212
247.356,-16.6608
248.9544,-19.9584
250.5528,-23.4072
252.1584,-26.9064
253.7568,-30.456
255.3552,-34.0992
256.9608,-37.8504
258.5592,-41.6448
260.1576,-45.648
261.7632,-49.644
263.3616,-53.6904
264.96,-57.888
266.364,-61.6032
267.7248,-65.6928
269.3232,-70.092
270.3672,-73.728
271.5624,-77.4936
272.5632,-81.4752
273.3624,-85.6224
273.7224,-90.4392
273.6648,-95.0184
273.168,-97.1136
272.9232,-99.6696
271.8072,-103.5072
269.964,-106.9488
267.5664,-110.4192
264.3624,-113.7744
260.7624,-116.5248
257.1552,-118.6776
253.5552,-120.3192
249.9552,-121.7016
246.3552,-122.7456
242.7552,-123.6312
239.148,-124.3224
235.548,-124.8984
231.948,-125.3448
228.348,-125.6328
224.7408,-125.8992
221.1408,-125.8992
217.5408,-126.0504
213.9408,-126.0936
210.3408,-126.0936
206.7336,-126.0936
203.1336,-126.0936
199.5336,-126.0936
195.9336,-126.0936
192.3264,-126.0936
188.7264,-126.0936
185.1264,-126.0936
181.5264,-126.0936
177.9264,-126.0936
174.3192,-126.0936
170.7192,-126.0936
167.1192,-126.0936
163.5192,-126.0936
159.912,-126.0936
156.312,-126.0936
152.712,-126.0936
149.112,-126.0936
145.5048,-126.0936
141.9048,-126.0936
138.3048,-126.0936
134.7048,-126.0936
131.1048,-126.0936
127.4976,-126.0936
123.8976,-126.0936
120.2976,-126.0936
116.6976,-126.0936
113.0904,-126.0936
109.4904,-126.0936
105.8904,-126.0936
102.2904,-126.0936
98.6904,-126.0936
95.0832,-126.0936
91.4832,-126.0936
87.8832,-126.0936
84.2832,-126.0936
80.676,-126.0936
77.076,-126.0936
73.476,-126.0936
69.876,-126.0936
66.276,-126.0936
62.6688,-126.0936
59.0688,-126.0936
55.4688,-126.0936
51.8688,-126.0936
48.2616,-126.0936
44.6616,-126.0936
41.0616,-126.0936
37.4616,-126.0936
33.8616,-126.0936
30.2544,-126.0936
26.6544,-126.0936
23.0544,-126.0936
19.4544,-126.0936
15.8472,-126.0936
12.2472,-126.0936
8.6472,-126.0936
5.0472,-126.0936
1.4472,-126.0936
-2.16,-126.0936
-5.76,-126.0936
-9.36,-126.0936
-12.96,-126.0936
-16.5672,-126.0936
-20.1672,-126.0936
-23.7672,-126.0936
-27.3672,-126.0936
-30.9744,-126.0936
-34.5744,-126.0936
-38.1744,-125.9208
-41.7744,-125.7192
-45.3744,-125.2296
-48.9816,-124.4952
-52.5816,-123.588
-56.1816,-122.5008
-59.7816,-121.2984
-63.3888,-119.9016
-66.9888,-118.4328
-70.5888,-116.7048
-74.1888,-114.9048
-77.7888,-113.1048
-81.396,-111.1032
-84.996,-109.0368
-88.596,-106.7976
-92.196,-104.5728
-95.8032,-102.1752
-99.4032,-99.7776
-103.0032,-97.2936
-106.6032,-94.6944
-110.2032,-92.052
-113.8104,-89.316
-117.4104,-86.544
-121.0,-83.7
-124.6,-80.29
-128.2,-76.88
-131.8,-73.47
-135.4,-70.06
-139.5,-66.2
-142.2,-63.7
-144.9,-61.1
-147.6,-58.6
-149.8,-56.42
-152.1,-54.3
-154.8,-51.7
-157.5,-49.3
-160.2,-46.9
-162.9,-44.3
-165.6,-41.6
-168.3,-38.9
-171,-36.2
-173.6,-33.5
-176,-30.8
-178.2,-28.2
-180.3,-25.6
-182.3,-22.8
-184.1,-20.1
-185.6376,-17.7624
-187.8408,-13.9248
-189.8424,-9.9648
-191.6424,-6.0192
-193.5,-1.8288
-194.8032,2.2248
-195.5,5.5
-196.22,9.1
-197,12.8
-197.5464,16.3152
-197.8,19.6
-197.9,23.9
-197.9,28.3
-197.5608,33.264
-196.848,38.4048
-196.0056,41.8824
-194.8464,45.8496
-193.0464,49.8744
-190.8432,53.496
-188.0424,57.096
-184.6368,60.3936
-181.0368,63.036
-177.4368,65.1672
-173.8368,66.8304
-170.2368,68.1624
-166.6296,69.1848
-163.0296,70.0776
-159.4296,70.632
-155.8296,71.1648
-152.2224,71.496
-148.6224,71.5824
-145.0224,71.6976
-141.4224,71.784
-137.8152,71.784
-134.2152,71.784
-130.6152,71.784
-127.0152,71.784
-123.4152,71.784
-119.808,71.784
-116.208,71.784
-112.608,71.784
-109.008,71.784
-105.4008,71.784
-101.8008,71.784
-98.2008,71.784
-94.6008,71.784
-91.0008,71.784
-87.3936,71.784
-83.7936,71.784
-80.1936,71.784
-76.5936,71.784
-72.9864,71.784
-69.3864,71.784
-65.7864,71.784
-62.1864,71.784
-58.5864,71.784
-54.9792,71.784
-51.3792,71.784
-47.7792,71.784
-44.1792,71.784
-40.572,71.784
-36.972,71.784
-33.372,71.784
-29.772,71.784
-26.172,71.784
-22.5648,71.784
-18.9648,71.784
-15.3648,71.784
-11.7648,71.784
-8.1576,71.784
-4.5576,71.784
-0.9576,71.784
2.6424,71.604
6.2424,71.5824
9.8496,71.4528
13.4496,71.1648
17.0496,70.74
20.6496,70.2288
24.2568,69.6312
27.8568,68.832
31.4568,67.9392
35.0568,66.8304
38.664,65.5416
42.264,64.0584
45.864,62.3664
49.464,60.3216
53.064,57.9744
56.6712,55.2168
60.2712,51.9984
63.6696,48.3984
66.672,44.604
69.2712,40.7376
71.4744,36.8856
73.476,33.3648
75.4776,29.808
77.4792,26.1288
79.4808,22.4136
81.4824,18.4176
83.2824,14.8176
84.8808,11.3688
86.4792,7.7256
88.0848,3.9744
89.6832,-0.1224
91.2816,-4.4712
92.628,-9.252
93.7224,-13.4064
94.8456,-17.28
95.688,-21.6576
96.084,-25.3584
96.4872,-29.5056
96.5232,-34.668
96.084,-39.7512
94.9248,-44.064
93.6864,-47.808
91.2816,-51.9768
88.6824,-55.5696
85.4784,-58.8672
81.8784,-61.7112
78.2784,-63.9144
74.6784,-65.664
71.0784,-67.176
67.4712,-68.328
63.8712,-69.2424
60.2712,-70.0632
56.6712,-70.6608
53.064,-71.172
49.464,-71.5536
45.864,-71.8848
42.264,-71.928
38.664,-71.9712
35.0568,-72.108
31.4568,-72.1296
27.8568,-72.1296
24.2568,-72.1296
20.6496,-72.1296
17.0496,-72.1296
13.4496,-72.1296
9.8496,-72.1296
6.2424,-72.1296
2.6424,-72.1296
-0.9576,-72.1296
-4.5576,-72.1296
-8.1576,-72.1296
-11.7648,-72.1296
-15.3648,-72.1296
-18.9648,-72.1296
-22.5648,-72.1296
-26.172,-72.1296
-29.772,-72.1296
-33.372,-72.1296
-36.972,-72.1296
-40.572,-72.1296
-44.1792,-72.1296
-47.7792,-72.1296
-51.3792,-72.1296
-54.9792,-72.1296
-58.5864,-72.1296
-62.1864,-72.1296
-65.7864,-72.1296
-69.3864,-72.1296
-72.9864,-72.1296
-76.5936,-72.1296
-80.1936,-72.1296
-83.7936,-72.1296
-87.3936,-72.1296
-91.0008,-72.1296
-94.6008,-72.1296
-98.2008,-72.1296
-101.8008,-72.1296
-105.4008,-72.1296
-109.008,-72.1296
-112.608,-72.1296
-116.208,-72.1296
-119.808,-72.1296
-123.4152,-72.1296
-127.0152,-72.1296
-131.41,-71.9
-133.63,-71.8
-137.7792,-71.7048